"studentID","meas","Iv1_state","Av1_state","Uv1_state","Co1_state","Co2_state","Angst_abbruch_state","Angst_scheitern_state","Leist_verstehen_state","Leist_bearbeiten_state","Leist_stress_state","Leist_ueberfordert_state","Wiss_kommilitonen_state","Wiss_mathe_state","PANP01_state","PANP05_state","PANP08_state","PANN01_state","PANN05_state","PANN09_state","Block2_lerngruppe_state","Block2_abschreiben_state","Block2_durchhaltevermoegen_state","Block2_vorNachbereitung_state","Block2_zeitaufwand_state","Block2_anwesenheit_state","Block2_gruppe_state","Summe","event"
"student104",57,2,3,2,4,4,2,2,3,2,4,1,2,2,4,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",59,2,3,2,4,4,3,3,2,2,4,1,2,2,4,4,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",61,2,3,2,4,4,4,4,2,2,4,1,2,2,4,3,3,4,3,2,2,2,3,2,6,3,2,54,0
"student104",64,2,2,1,4,4,3,3,2,2,4,1,2,2,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",66,1,1,1,4,4,4,4,1,2,4,1,2,2,4,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",68,2,2,1,4,4,4,4,2,2,4,1,2,2,4,3,4,1,1,1,2,3,4,2,10,3,1,52,0
"student104",73,2,2,1,4,4,4,4,4,2,4,1,2,2,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",80,2,2,1,4,4,4,4,2,2,4,1,2,2,3,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",85,1,2,1,4,4,4,4,1,1,4,1,2,2,3,3,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",87,1,1,1,4,4,4,4,1,1,4,1,2,2,4,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",92,1,1,1,4,4,4,4,1,2,4,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",94,2,3,1,4,4,4,4,2,2,4,1,2,2,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student104",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0
"student104",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0
"student104",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0
"student104",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student105",10,4,4,3,4,2,1,2,3,4,2,3,4,3,4,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",12,3,4,3,4,2,1,1,3,3,3,2,3,3,4,5,4,1,1,1,4,4,1,3,7,3,1,87,0
"student105",15,NA,4,4,4,2,1,1,2,3,3,2,4,3,4,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",17,3,4,3,4,3,1,1,2,3,3,3,4,3,4,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",19,3,4,3,3,4,1,1,2,3,3,3,4,3,2,4,3,1,1,2,4,4,1,2,7,3,1,NA,0
"student105",22,4,4,3,4,4,1,1,2,3,3,3,4,3,5,5,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",24,2,3,2,4,4,1,2,2,3,4,1,3,3,3,4,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0
"student105",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0
"student105",36,4,4,2,4,4,1,3,3,4,3,3,4,3,4,5,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",38,4,4,3,4,3,1,2,3,4,3,3,4,3,4,5,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",40,4,3,3,4,3,1,2,3,3,3,2,4,3,4,5,4,2,1,2,4,4,2,2,5,3,1,52,0
"student105",43,4,4,3,4,4,1,3,3,4,4,2,4,2,4,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",45,4,3,3,4,4,1,3,3,3,4,2,3,3,4,4,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",47,4,3,2,3,4,3,3,4,3,2,2,4,2,5,4,4,4,4,2,4,3,2,NA,12,3,1,87,0
"student105",50,4,4,3,4,4,1,3,4,4,4,3,4,3,5,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",52,4,3,3,4,4,1,2,3,4,4,2,4,3,4,5,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,0
"student105",57,3,4,3,4,4,1,3,3,4,4,1,3,3,3,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",59,3,4,3,4,4,1,3,3,4,4,1,3,3,5,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",61,3,4,3,4,4,1,3,3,4,4,2,3,3,4,5,4,4,3,2,4,4,2,2,12,3,1,83,0
"student105",64,4,4,3,4,3,1,2,3,3,4,2,4,3,5,5,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",66,3,4,2,4,3,1,2,3,3,4,2,3,3,4,5,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",68,3,4,3,4,4,1,2,3,3,4,2,3,3,4,5,4,3,3,2,4,4,2,1,10,3,1,91,0
"student105",73,4,4,3,4,3,1,2,4,4,4,2,3,3,3,3,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",80,4,4,3,4,3,1,2,4,4,4,2,3,3,4,5,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",87,3,4,3,4,4,1,2,2,3,4,2,3,3,4,5,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",89,4,4,3,4,3,1,2,3,3,4,2,4,3,4,5,4,3,2,2,3,3,3,1,50,3,1,NA,0
"student105",92,4,4,3,4,3,1,1,3,3,3,2,3,3,4,5,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",94,3,4,3,4,4,1,2,3,3,4,2,3,3,4,5,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",96,3,4,3,4,4,1,2,3,3,4,1,4,3,4,5,4,3,2,2,4,3,2,2,20,3,1,NA,0
"student105",99,4,4,2,4,3,1,2,3,3,4,2,4,3,4,5,5,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",101,4,3,4,4,4,1,1,3,3,3,1,4,3,4,5,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",129,4,4,4,3,3,1,2,NA,NA,NA,NA,3,3,3,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student105",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",8,4,4,3,3,2,1,2,4,3,1,3,3,2,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",10,4,4,3,2,2,1,2,4,3,1,4,3,3,4,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",12,4,4,3,2,2,1,1,4,4,2,4,3,2,4,4,3,1,1,1,3,4,1,2,7,3,1,80,0
"student106",15,4,4,4,3,3,1,1,4,4,2,4,3,2,3,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",17,4,4,3,3,2,1,1,4,3,2,4,3,2,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",19,3,4,3,2,1,1,1,4,4,2,4,3,2,3,4,3,1,1,1,4,4,1,3,6,3,1,NA,0
"student106",22,3,4,3,2,2,1,1,3,4,2,4,3,2,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",26,3,3,3,2,2,1,1,3,4,2,4,3,2,3,3,3,2,1,1,4,4,1,4,20,3,1,71,0
"student106",29,3,3,3,2,2,1,1,3,3,3,4,3,2,3,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",31,4,4,3,2,1,1,1,3,3,2,4,3,2,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",33,4,4,3,2,2,1,1,3,3,2,4,3,2,3,4,4,1,1,1,3,4,2,2,10,3,1,72,0
"student106",38,4,4,3,2,2,1,1,3,3,2,4,3,2,3,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",40,4,4,3,2,1,1,1,3,4,2,4,3,2,3,1,1,1,1,2,3,4,2,4,8,2,1,75,0
"student106",43,4,4,4,2,1,1,1,3,3,1,4,3,2,4,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",45,3,3,4,1,1,1,1,4,4,2,4,3,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",47,3,3,4,2,1,1,1,4,4,2,4,4,3,2,3,2,1,1,1,4,4,1,4,12,3,1,83,0
"student106",50,3,3,3,1,1,1,1,4,3,2,4,3,3,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",52,3,3,3,2,2,1,1,3,3,2,4,3,3,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",54,3,3,3,1,1,1,1,3,3,2,4,3,3,3,3,2,2,1,1,4,3,2,3,8,3,1,97,0
"student106",59,3,3,3,2,1,1,1,3,4,2,4,3,3,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",61,3,3,3,2,2,1,1,3,4,2,4,3,3,2,2,2,2,1,2,4,4,2,3,12,3,1,85,0
"student106",64,3,3,3,2,1,1,1,3,3,2,4,3,3,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",66,3,3,3,2,1,1,1,3,3,2,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",68,3,3,3,2,1,1,1,3,3,1,4,3,3,4,3,2,2,1,1,4,3,2,3,10,2,2,79,0
"student106",73,3,3,3,2,1,1,1,3,3,2,4,3,3,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",80,3,3,3,2,1,1,1,3,3,2,3,3,2,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",85,2,3,2,2,3,1,1,3,3,2,4,3,3,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",87,2,2,3,2,1,1,1,3,3,1,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",92,3,3,3,2,2,1,1,2,3,2,4,3,3,3,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",94,4,4,3,2,1,1,1,3,2,2,4,3,3,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",96,3,4,4,2,1,1,1,3,3,2,4,3,3,4,3,3,2,1,1,2,3,3,2,10,3,1,84,0
"student106",99,3,3,3,2,2,1,1,3,3,2,4,3,3,3,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",101,4,3,4,2,1,1,1,3,4,2,3,3,3,3,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",103,3,4,3,2,1,1,1,3,4,2,4,3,2,4,3,2,1,1,1,3,4,3,2,8,3,1,88,0
"student106",106,4,4,4,2,1,1,1,3,3,1,4,3,2,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",108,3,3,3,2,2,1,1,4,3,1,4,3,2,3,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",110,3,3,3,2,2,1,1,3,2,2,4,3,2,3,2,2,2,1,3,3,4,3,2,6,3,1,27,0
"student106",113,3,3,3,2,2,1,1,3,3,2,4,3,2,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",115,3,3,3,2,2,1,1,2,3,2,4,3,2,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",117,3,3,3,2,2,1,1,2,2,1,4,3,2,3,5,4,2,1,1,2,3,2,2,7,1,1,NA,0
"student106",124,3,3,3,2,2,1,1,3,2,1,4,3,2,3,4,3,2,1,1,1,3,3,4,14,1,2,NA,0
"student106",127,3,3,3,2,2,1,1,3,2,1,4,3,2,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",129,3,3,3,2,1,1,1,3,2,1,4,3,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student106",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student107",8,4,4,3,1,1,1,1,3,3,2,3,3,4,4,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student107",10,3,3,3,2,1,1,1,3,4,1,3,3,3,4,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student107",12,3,3,3,1,1,1,2,3,3,1,4,3,3,4,3,3,2,1,2,3,4,1,2,4,3,1,80,0
"student107",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0
"student107",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0
"student107",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
"student107",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0
"student107",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0
"student107",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0
"student107",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0
"student107",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0
"student107",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0
"student107",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0
"student107",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",8,2,3,3,3,3,1,3,3,2,2,2,2,2,4,4,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",10,3,3,4,3,3,1,3,2,3,3,2,2,2,3,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",12,3,3,3,2,2,1,3,3,3,3,3,2,2,5,4,3,2,2,2,4,4,1,3,8,3,1,74,0
"student108",15,3,4,3,2,2,2,3,3,3,4,2,2,2,5,4,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",17,3,3,3,2,2,1,3,3,3,2,2,2,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",19,3,3,3,2,3,1,3,3,3,2,3,2,2,4,3,3,2,2,3,3,4,2,2,6,2,1,NA,0
"student108",22,2,3,2,3,4,1,3,2,3,3,2,2,2,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",24,2,3,3,2,3,1,3,2,3,2,3,2,2,5,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",26,2,3,3,3,3,1,3,2,3,2,3,2,2,3,3,2,2,2,1,4,4,1,2,7,3,1,84,0
"student108",29,2,3,3,2,3,1,4,2,2,3,3,2,2,3,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",31,2,3,3,3,3,1,4,2,3,3,2,2,2,3,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",33,2,3,3,3,3,1,3,2,2,3,2,1,2,2,2,2,2,3,3,4,4,2,2,6,3,1,67,0
"student108",36,3,3,3,2,2,2,4,3,3,3,2,1,1,3,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",38,2,3,3,3,3,3,4,2,2,3,2,1,1,4,4,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",40,2,3,3,3,3,3,4,2,3,3,2,2,1,4,5,4,4,2,2,4,4,1,3,8,2,1,68,0
"student108",43,2,3,2,3,3,2,4,2,2,4,3,3,1,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",45,2,3,3,2,2,3,4,2,3,4,2,3,1,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",47,2,3,2,3,3,3,4,2,2,3,2,2,1,3,2,3,4,2,2,4,3,2,2,8,3,1,94,0
"student108",50,3,2,2,1,2,2,4,4,3,3,2,3,2,3,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",52,2,3,2,4,3,3,4,2,3,4,2,2,1,4,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",54,2,2,2,3,3,3,4,2,2,3,2,2,1,2,1,2,2,2,2,4,2,3,2,5,3,1,NA,0
"student108",57,3,2,2,3,3,2,4,2,2,4,2,1,2,2,4,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",59,1,2,2,3,4,2,4,2,2,3,2,1,1,4,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",61,2,2,2,3,3,2,4,2,2,3,2,1,1,3,2,4,5,4,2,4,3,2,1,8,3,2,78,0
"student108",64,3,2,2,2,2,2,4,3,3,2,3,1,1,3,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",66,2,2,2,4,4,2,4,1,2,3,2,1,1,2,1,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",68,2,2,2,4,3,2,4,1,2,4,2,1,1,1,1,2,3,3,1,3,3,3,2,4,3,1,70,0
"student108",73,2,3,2,3,3,2,4,2,3,2,2,3,1,4,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",80,1,2,2,4,4,4,4,2,2,4,2,2,1,3,2,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",85,2,2,2,3,3,2,3,2,4,2,2,2,1,4,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",87,1,2,1,4,3,3,4,1,2,4,2,2,1,4,4,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",89,2,2,2,3,3,2,4,2,2,3,1,1,1,3,2,3,4,2,3,2,3,2,4,15,2,2,NA,0
"student108",108,2,1,2,4,4,4,4,2,3,2,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student108",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",8,4,3,4,3,2,1,2,3,4,1,4,3,3,3,3,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",10,4,3,4,2,1,1,1,3,4,1,4,3,3,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",12,4,3,3,2,1,1,2,3,4,1,4,3,3,4,3,4,1,1,1,3,4,1,2,5,3,1,80,0
"student109",15,4,3,3,1,1,1,1,3,4,1,4,3,3,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",19,3,3,3,1,1,1,1,3,3,1,4,3,3,4,3,4,1,1,1,2,4,2,2,8,3,1,NA,0
"student109",24,3,3,3,2,1,1,1,3,3,1,4,3,3,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",26,4,3,3,1,1,1,1,4,4,1,4,3,3,4,3,4,1,1,1,3,4,1,2,6,3,2,70,0
"student109",29,3,3,2,2,1,1,1,3,3,1,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
"student109",36,3,3,3,2,1,1,1,4,4,1,4,3,3,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",38,3,3,3,2,1,1,1,4,4,1,4,3,3,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0
"student109",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
"student109",50,3,3,3,2,2,1,2,3,3,1,3,3,3,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0
"student109",59,3,3,3,2,1,1,2,3,4,1,4,3,3,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student109",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0
"student109",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0
"student109",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0
"student109",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0
"student109",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0
"student109",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student11",10,4,3,2,2,1,1,4,4,3,1,4,3,3,5,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student11",12,3,4,4,2,2,1,3,3,3,1,4,3,3,5,5,4,2,2,2,4,4,1,2,3,3,1,76,0
"student11",22,3,3,1,3,2,1,3,4,3,3,3,3,3,5,5,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student11",24,2,2,1,3,2,1,4,2,2,3,3,2,2,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student11",26,3,2,1,4,2,2,4,2,3,3,2,2,2,5,5,5,1,1,1,4,4,3,2,20,3,1,81,0
"student11",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0
"student11",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0
"student11",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0
"student11",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0
"student11",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0
"student11",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student110",8,2,2,2,3,3,1,3,3,3,2,4,3,2,4,3,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",10,3,3,2,2,3,1,3,3,2,2,2,3,2,4,3,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0
"student110",15,2,2,2,4,3,2,3,2,2,4,2,2,2,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",17,2,1,2,4,3,2,4,1,1,4,1,2,2,2,4,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",19,2,2,1,4,4,1,3,2,2,4,1,2,2,3,2,2,1,2,4,2,2,2,4,5,3,1,NA,0
"student110",22,1,1,2,4,4,1,3,2,2,4,2,2,2,2,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",24,1,2,1,4,4,1,3,2,2,4,1,3,2,3,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",26,2,2,1,4,4,2,3,2,2,4,1,3,2,4,4,2,3,3,4,3,2,2,2,7,3,1,90,0
"student110",29,2,1,1,4,4,2,4,2,1,4,1,2,2,2,4,2,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",31,1,1,1,4,4,1,3,2,2,4,1,3,2,3,3,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",33,2,1,1,4,4,2,3,2,1,4,1,2,1,2,4,4,4,4,5,4,2,2,2,6,3,1,85,0
"student110",36,2,2,1,4,4,2,2,3,1,4,2,2,1,3,1,1,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student110",38,1,1,1,4,4,2,3,1,1,4,1,2,1,3,3,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
